2011724,'上海市虹口区辉河路50号—1号','哈嗲汉堡',31.268429,121.529073,54,0,36,15800822353 18217088129,4.9,0,FALSE,1,FALSE,,
2012383,'上海市闵行区七宝镇七莘路2809号一至二层','秦国面馆(七宝店)',31.149266,121.352887,597,0,22,13122882508,5,0,FALSE,1,FALSE,,
2013021,'上海市浦东新区南泉北路528号二层N2-03A室','唯诺cake蛋糕',31.229692,121.518674,27,0,0,17317873359,4,0,FALSE,1,FALSE,,
2014315,'上海市黄浦区太仓路181弄16号楼01b单元、01c单元','ORENO',31.22096,121.47477,102,0,27,18256971167 13916369100,4.7,0,FALSE,1,FALSE,,
2015098,'上海市徐汇区龙华街道龙水南路320号','阿姨奶茶',31.168988,121.490256,47,0,28,13621828005,5,0,FALSE,1,FALSE,,
2015396,'上海市黄浦区西藏中路268号裙楼B1-16室','家有好面（来福士店）',31.23247,121.476624,150,0,31,021-63332159 13661633779,4.9,0,FALSE,1,FALSE,,
2015534,'零陵路675号102室','铭记海鲜烧烤',31.127676,121.41297,727,0,37,18717800782,4.8,0,FALSE,1,FALSE,,
2015650,'上海市嘉定区南翔镇宝翔路747号','重庆鸡公煲（鹤望路店）',31.244351,121.32316,123,0,29,15821633595,4.9,0,FALSE,1,FALSE,,
2015941,'上海市闵行区沧源路595号底楼A2号','新膳客（沧源店）',31.011901,121.430661,126,0,26,021-33881023,4.7,0,FALSE,4,FALSE,,
2016562,'花桥镇通达广场3号楼107室','闪电购便利店(通达广场店)',31.286369,121.14916,23,0,36,15240406863,5,0,FALSE,1,FALSE,,
2016565,'上海市闵行区汇川街道瑞丽路398号一层','闪电购便利店(川沙店)',31.195325,121.697719,49,0,0,13917329984,5,0,FALSE,1,FALSE,,
2016808,'浦东新区海阳路870号1层','由由徽菜',31.192604,121.527473,46,0,25,13162816618 18217221685,4.6,0,FALSE,1,FALSE,,
2017088,'上海市闵行区莘庄工业区申北路351弄101号','豪栗王',31.14509045,121.3472529,12,0,39,13321848785 13770115251,4.4,0,FALSE,1,FALSE,,
2017131,'中山南二路577路','段氏龙虾(罗秀路店)',31.127773,121.411369,20,0,37,15102133233,5,0,FALSE,1,FALSE,,
2017908,'浦东新区灵岩南路1089号1层','江西风味炒吃',31.1640022,121.4962085,876,0,39,18217734070,4.7,0,FALSE,1,FALSE,,
2018159,'上海市虹口区辉河路50号底层-2','好口福卤味',31.21442,121.524169,51,0,36,13916845753,3.5,0,FALSE,1,FALSE,,
2018203,'上海市嘉定区江桥镇鹤旋路42弄2号1-2室','红烧牛肉面（江桥万达店）',31.238328,121.323446,1103,0,41,13253569979 15303830778,4.7,0,FALSE,1,FALSE,,
2018285,'中国（上海）自由贸易试验区南泉路450号','名羊天下',31.211369,121.524953,39,0,25,50813056,5,0,FALSE,1,FALSE,,
2018474,'上海市宝山区共和新路5212弄95号','张记凉皮老坛酸菜鱼',31.325643,121.441047,1956,0,38,021-56333672,4.4,0,FALSE,1,FALSE,,
2019470,'上海市杨浦区控江路1553号一层-4','东北农家小院手工水饺',31.271778,121.532184,42,0,34,15026789343 65199175,3.5,0,FALSE,1,FALSE,,
2020957,'上海市闵行区银都路3436号','百味',31.06547,121.39579,3,0,29,13818302466,4.3,0,FALSE,4,FALSE,,
2021185,'上海市宝山区红林路528弄37号一层市场内A1','世福烧鹅',31.365308,121.42893,6,0,26,13472888766,4.4,0,FALSE,4,FALSE,,
2021447,'中山南二路577号','汪氏烧烤',31.127773,121.411369,28,0,0,13262658881,5,0,FALSE,1,FALSE,,
2022182,'上海市黄浦区马当路388号地下2层B2-35室','鲜粥坊',31.214516,121.474107,158,0,41,13599521811,5,0,FALSE,1,FALSE,,
2022185,'上海市松江区九亭镇沪亭南路188号','东北餐厅(沪亭路店)',31.131723,121.326637,69,0,29,13248105928,4.9,0,FALSE,1,FALSE,,
