14598,'浦东新区金杨路688号底层2室','谢记重庆麻辣烫（东建路店）',31.20412,121.54341,1225,0,31,021-61552246,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
14716,'乍浦路346号','飘香正宗桂林米粉',31.25631,121.463919,57,0,26,18221795115 36363312,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
14785,'徐汇区宛平南路816-820号','沙县营养小吃(宛平南路店)',31.18372,121.451037,1268,0,29,15902126282,4.6,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
15406,'浦东新区民生路646号1层','秦川人家',31.236908,121.543561,69,0,35,15021606998 58219957,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
15410,'中国（上海）自由贸易实验区新灵路80号102-5室','一品粥坊(民生黄焖鸡米饭)',31.237726,121.543636,329,0,31,15502179303,4.6,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
15511,'静安区南京西路街道成都北路135号底层','蜀都冒菜(成都北路店)',31.226232,121.467028,3080,0,28,15921655868 33051055 021-33051055,4.7,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
15523,'上海市静安区威海路596号','美罗思比萨（威海路店）',31.226356,121.46717,294,0,39,13681747697 13564693747,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
15549,'中国（上海）自由贸易试验区栖山路61号','东北四季饺子王',31.242612,121.542564,274,0,37,13917797055,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
15570,'浦东新区华佗路422号1层-2室','芋芒庄园·粥',31.19043,121.59488,58,0,27,13859314186 18821252826 021-58886630,4.8,0,FALSE,4,FALSE,,,,,,,,,,,,,,,,,,,
15668,'上海市浦东新区崮山路556号底层','好粥到(浦电路)',31.22055642,121.5269499,153,0,33,021-68599899 021-68599899,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
15681,'上海市宝山区聚丰园路5弄10号','在吃面陕西老面馆',31.31139,121.3868,1929,0,39,13571789446,4.8,0,TRUE,1,FALSE,,,,,,,,,,,,,,,,,,,
15762,'上海市静安区万航渡路623弄79号2室','老四特色烧烤',31.225605,121.433822,463,0,32,13761935488 13127578187,4.5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
15802,'上海市黄浦区广西北路258号一、二层','南粤小厨（广西北路店）',31.232814,121.477981,443,0,23,021-63506710,4.9,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
16297,'上海市宝山区聚丰园路5弄1号','满口香麻辣烫',31.311017,121.386802,205,0,38,15900682057,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
16790,'上海市浦东新区张江镇益江路135弄54号1层102室','西域食府&大盘鸡香辣馆',31.198976,121.633041,2370,0,42,18217076448 18701907251,4.5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
16931,'上海市徐汇区虹漕南路173号-5','心琪粥店(虹漕南路店)',31.160113,121.413222,811,0,39,17717679212,4.7,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
16958,'上海市宝山区聚丰园路57弄9号','食粥坊',31.31550647,121.3863891,2264,0,49,18221968867,4.7,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
17196,'上海市静安区灵石路718号C8幢115，116室','春天里の日本料理',31.27123976,121.4396946,188,0,48,13321823340,4.7,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
17395,'中国(上海)自由贸易试验区商城路618号地下一层甲部(甲B)','泽雅轩桂林米粉（栖霞路店）',31.234928,121.51316,181,0,38,18321261148,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
17501,'上海市闵行区东川路811弄16号1层','饭盒子',31.017794,121.433635,8950,0,49,13918082515,4.8,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
17793,'上海市浦东新区长岛路1146号1层-2','味千拉面(长岛路店)',31.26067,121.59206,484,0,33,021-38722519,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
17803,'上海市浦东新区银霄路393号1层园艺区B区','味千拉面(银霄路店)',31.20527089,121.5588353,170,0,23,50599884,5,0,FALSE,1,FALSE,,,,,,,,,,,,,,,,,,,
